,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,class
0,15.824522231682822,2.649474953475106,12.621084063650885,0.0,0.0,0.0,0.0,0.0,0.0021067570267083247,0.0,0.0017372925608863496,0.0,0.0,0.0,0.0,0.0,0.7869875596709822,0.5157624951971275,0.0,0.3046836710506927,3.5157090961801436,0.0,0.00019086025465878836,0.0,0.004631269910539002,0.0020851535043278488,0.9905398402391165,0.0004173676797047096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029799892208424994,0.0,0.0,1.0113886649753614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009142214020030583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000468718123350253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012527011128270833,0.0,0.0,0.0,0.0032868961743233553,0.0009544427907952407,0.0,0.0,1.0021976910066543,0.0,normal
1,11.320372031495529,0.0,1.082980682981387,0.0,0.0,0.0,0.013750936808139973,0.6922326277264351,0.0008625089059234576,0.0,0.00016487477637841134,0.0,0.0,0.0,0.09140991905089745,0.0,0.7918829728907875,0.5126097549899504,0.0,0.07301726824785698,0.03541421858094786,0.00069511654439339,0.0012938802506015617,0.0029741808370460743,0.0,0.0,1.0036859511309195,0.0022187724950354544,0.0007576802977222641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001325656172047931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0036841135498755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009203350626331153,0.0,0.0,0.0,0.0005410598413787892,0.0,0.0,0.0,0.0,0.0,0.0,0.004455031863410588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004338606391432218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001844366651619953,0.0,0.0,0.0,0.0017030812145566072,0.000784462123294296,0.0,0.0,1.0003252703214291,0.0,normal
2,47.99727318714291,0.36325780015604436,51.63688922919607,0.0,0.0,0.0,0.0,0.0,0.0016476566668779812,0.000523726617667141,0.003985431407957862,0.0024467976909305655,0.0,0.0,0.6698821506556429,0.0,0.8017704870518418,0.5127224870743088,0.0,1.2029582235052798,0.9851299687305562,0.00014317653318533368,0.010263257467685109,3.0322526876151735e-06,0.0,0.0009479617133232854,1.0006898687281873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001182596758915399,0.0,0.0,0.9936868813444865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005524993615529432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002192275179380245,0.0,0.0,0.0,0.00044221205953828114,0.0,0.0,0.0,0.0,0.0,0.0,0.0035250079818520824,0.0,0.0,0.0,0.0014768877309567277,0.0,0.0,1.0031003233152982,0.0,normal
3,0.0,0.0,2.8875571653654357,0.0,0.0,0.0,0.0,0.18680009519375457,0.0007495867409907602,0.0018762061144050935,0.0030036896766511565,0.0027690791563399074,0.0068595155527992335,0.0,0.0,0.0,0.789760448686682,0.5185424418332879,0.0,0.1304145671104623,1.4543900926577478,0.0,0.0,0.0,0.00046302186183876895,0.0,1.0020986215134626,0.0015826704063328346,0.0012158386261728973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004229392618209488,0.0,0.001489165890756904,0.0,0.0,0.0,0.0,0.0,0.010392233125119364,0.0,0.0,1.0000892638043908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009142891116430367,0.0,0.0,0.0,0.001705494717797226,0.0,0.0021382208853453384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016276135505556605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007763709636836729,0.0,0.0,0.0,0.0,0.0,0.0,1.004842411620726,0.0,normal
4,0.0,31.289859486351425,0.18974223216651312,0.0,0.0,0.0,0.0,0.0,0.20192141620031379,0.0,0.0,0.0003551598686698757,0.0,6.691885056397523,0.0,0.0,0.0,0.0,0.267677472554026,2.108559392485432,0.0,0.011745884003608311,0.0007271498183887525,0.0,0.00020118450960550363,0.0013635851236008226,1.0047985487104993,0.003061805865539263,0.0009987664057911135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022794028480351875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008428235952988198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003187347637267697,0.9979104618153138,0.0,0.0,0.002160641347428694,0.0,0.0007140741377900327,0.0,0.0,0.0,0.0,0.0027947576759922406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016689484682928316,0.0,0.0003195249777026209,0.0,0.0,0.0,0.0,0.0,0.0,0.0004245591985360778,0.0,0.0,0.0007542924672652635,0.0010150287187539898,0.0,0.0,1.0031824171656307,0.0,normal
5,7.800693865091506,2.126092260013309,1.9593203560013501,0.0,0.0,0.0,0.03815279546999382,0.7284592175414832,0.00013411068527765054,0.000709717995882783,0.0,0.004458670320521634,0.0,0.0,0.002717698267065773,0.005414455170229448,0.7913197001114987,0.5148989606316932,0.0,0.0,0.05393190584922643,0.0008466159167249216,0.0,0.00047985434166435874,0.00018902931752647726,0.0,0.9994757999361125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027333882277551973,0.0021426848418637794,0.0,0.0,0.9895159693410751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004352712404771897,0.0006426326764052291,0.0,0.0,0.0,0.0,0.0010043768630154204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002969607244823392,0.0,0.0,0.0,0.0,0.0,0.0,0.0029904035088540006,0.0,0.0,0.0,0.0017924739753039166,0.0,0.0,1.000781022961678,0.0,normal
6,0.0,0.0,6.075203733710182,0.0,0.0,0.0,0.0,0.0,0.0019713793421917676,0.0,0.0049016152126622236,0.0004247394586767179,0.0,0.0,0.0038448444792069975,0.0,0.7931947581876867,0.5192935381448247,0.0,0.32927813976620357,0.5575490985157512,0.0012672759139071086,0.0,0.0,0.003022228223944917,0.002735839902550062,0.9935076973835012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005558151574025291,0.0,0.00022019912082287929,0.0,0.0,0.0,0.0,0.0,0.0008146227120449678,0.0,0.0,1.0058269284044414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012954241616464394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017012321735862756,0.0,0.0,0.0,1.002622808593019,0.0,normal
7,0.0,1.802657229546246,0.2916262690478518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999591060276964,1.000176365530036,0.0,0.0,0.005649699865152576,0.0,0.0,0.0,0.0,0.11925479433560324,49.96472076773922,0.0,0.0,0.0011081518948048582,0.4961445055999361,0.0,0.9977083500290097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002344441304800257,0.0,0.00015146438992409667,0.0,0.0,0.0,0.0,0.001825303505657705,0.004701454240839077,0.0,0.0,0.0009290060276909388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008755023923198967,0.0,0.0,0.0,0.0019019953885482017,0.0,0.0002841120588383682,0.0,0.0,0.0,0.0,0.0017623089827269206,0.0,0.0,0.0,0.0,0.0,1.0026977354341204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005618349156490729,1.0057519219349313,0.0,0.0,0.0003538490783765346,0.0,0.0,0.0,0.0007352279936306995,0.0,normal
8,0.0,0.0,0.897087376287615,0.0,0.0,0.0,0.003879738031292847,0.8467023789449843,0.0006503684953523169,0.0010514705668208627,0.0004408860915463384,0.001171089380464033,0.0,0.02625362326256644,0.24068039510168243,0.0030092214476027225,0.7995104584388536,0.5248327433459856,0.0,0.0,0.11839705831505272,0.0012117746120845895,0.0006751889776803274,0.0027740741221871125,0.0,0.003959750556282909,1.0026302437949397,0.003207963162166733,0.0025223274877527384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016730047548626373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125005688514541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998076886620957,0.0,normal
9,0.0,1.6843472501504788,0.0,0.0,0.0,0.0,0.0,0.0,0.0005310268335563064,0.0,0.0001507046615532288,0.0009224507443639279,0.0002771367766819837,0.02560869010056968,0.0,0.0,0.0,0.0,0.4753254379145704,0.9931535497596127,0.0,0.6228693519049124,0.0,0.027510205293193847,0.0,0.0027933784691837804,0.9999327793458046,0.006774117461461495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021566057239137147,0.0,0.0,0.0,0.0,0.00012635815896819004,1.0018039771729887,0.0,0.0,0.0026602693747983792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014168231153448298,0.0,0.00015132596557944665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004163788424070543,0.0,0.0,0.0,0.003726238217377049,0.0,0.0,0.0,0.0,0.0,0.0014287382074731467,0.0007147205413208102,0.0,0.0,0.0,0.0010724990343210763,0.0,0.0,1.0025934411857942,0.0,normal
